stage,key,name,namespace,text,confidence
n013a (patch),ord:3659,,,"ATTACK ACTIONS 1\n\n\nOver-the-Shoulder Mode\n\n\n\n\nWhen you press the L1 button to aim the weapon, \nthe camera switches to a diagonal view \nfrom behind the character.\n\n\n\nUse the right stick to adjust the aim. \nPush the R3 button in to switch the view \nbetween left and right.\n\n\n\nAiming is not as precise as in First Person Mode.\n\nPress the □ button to switch to Auto Aim Mode, \nand the △ button to switch to First Person Mode.",layout
n013a (patch),ord:3665,,,"ATTACK ACTIONS 1\n\n\nFirst Person Mode\n\n\n\n\nWhen you press the L1 button to aim the weapon \nand then press the △ button, the camera switches \nto the character's perspective.\nUse the right stick to adjust the aim.\n\n\nFirst Person Mode allows for \na high degree of aiming precision.\n\nPress the △ button to return to the previous mode.",layout
n013a (patch),ord:3671,,,"ATTACK ACTIONS 1\nLock On Distance\n\nLock on distance in Auto Aim Mode varies\naccording to weapon.\nSubmachine guns have the longest range, followed\nby handguns, assault rifles, and shotguns.\nOther attributes also vary according to weapon,\nsuch as destructive power and recoil.\n\nGet to know the differences between each weapon\n and find ones that work best for you.",layout
n013a (patch),ord:3677,,,"ATTACK ACTIONS 2\nHere you will learn the controls for CQC.\n\n* You need to equip the ""CQC+"" skill to use CQC. \nIf you do not have it equipped, \nexit Training and equip the skill under \n""Skill Settings"" in ""Personal.""\n\nWhen you equip a weapon, a ""CQC"" mark \non the lower right of the screen tells you \nthat the weapon can be used with CQC.\n\n\n\nEach weapon is slightly different, but in general, \ntapping the R1 button rapidly executes a melee attack, \nwhile pressing and holding the R1 button executes \na grab attack.\n\n\nWhile holding an enemy, you can move around, shoot, \nand perform a variety of other actions. \nGo ahead and experiment.",layout
n013a (patch),ord:3689,,,"SPECIAL\n\n\n- Chat -\n\n\n\n\nOpen the Preset Codec Messages Menu and press \nthe SELECT button again to open the Chat Menu.\nThis allows you to compose your own messages to \nother players in battle.\n\n\nChoose ""all"" (all players) or ""team"" (teammates only) \nwith the left/right directional buttons and \nuse the keyboard to enter a message.\n\n\n\nPlease refrain from sending messages \nthat may upset other players.",layout
n013a (patch),ord:3707,,,"You can re-select weapons by pressing\nthe START button within the blue zone (base)\nin the stage. Train with different combinations\nof weapons and see how they work.",layout
n013a (patch),ord:3713,,,"Once you have re-selected weapons,\nyou will not be able to re-select\nthem again for a while.",layout
n013a (patch),ord:3719,,,"To switch to another type of training\nor quit training, press the START button\nto open the menu.",layout
n013a (patch),ord:3725,,,"Use the left stick to move. Movement speed\nchanges depending on how much \nyou tilt the stick.",layout
n013a (patch),ord:3731,,,"Press the × button to switch between standing\nand crouching. Press the × button longer to\nswitch between standing and lying down.",layout
n013a (patch),ord:3737,,,Press the × button while running to execute a roll.,layout
n013a (patch),ord:3743,,,"Press the △ button while lying down to\nswitch between lying face up and face down.",layout
n013a (patch),ord:3749,,,Use the right stick to rotate the camera.,layout
n013a (patch),ord:3755,,,"Press the R3 button to move the camera \nangle to behind the player character's back.",layout
n013a (patch),ord:3761,,,"Quickly press the R3 button in twice to move\nthe camera angle to behind the\ncharacter's back and reset the vertical\nangle to the default setting.",layout
n013a (patch),ord:3767,,,"Press and hold the R2 button to open\nthe Weapon Window.",layout
n013a (patch),ord:3773,,,"Press and hold the L2 button to open\nthe Item Window.",layout
n013a (patch),ord:3779,,,"With the window open, use the left stick or \ndirectional buttons to switch gear.",layout
n013a (patch),ord:3785,,,"Tap the R2 button quickly to\nQuick Change your weapon.",layout
n013a (patch),ord:3791,,,"Tap the L2 button quickly to\nQuick Change your item.",layout
n013a (patch),ord:3797,,,"Press L1 button to aim your weapon and\nR1 button to fire.",layout
n013a (patch),ord:3803,,,"Press the ○ button while holding a\nweapon to reload.",layout
n013a (patch),ord:3809,,,"Press the □ button to switch between\nAuto Aim Mode and Over-the-Shoulder Mode.",layout
n013a (patch),ord:3815,,,"While aiming, press the △ button to switch to\nFirst Person Mode.",layout
n013a (patch),ord:3821,,,"Weapons with a ""CQC"" mark can be used for \nCQC attacks.",layout
n013a (patch),ord:3827,,,"Tap the R1 button rapidly to execute\na melee attack.",layout
n013a (patch),ord:3833,,,"Hold down the R1 button to execute\na grab attack.",layout
n013a (patch),ord:3845,,,"Press the SELECT button again to\nopen the Chat Menu.",layout
n013a (patch),ord:3869,,,"Press the △ button when close to \na teammate to activate the SOP Link system.",layout
n013a (patch),ord:3875,,,"To wake up an unconscious player,\ncrouch next to the player and \npress and hold the △ button",layout
n013a (patch),ord:3923,,,Old Snake: Special Features,layout
n013a (patch),ord:3929,,,Only players who purchase the Scene Expansion \ncan use Old Snake outside of Sneaking Missions.,layout
n013a (patch),ord:3935,,,Please note that some abilities are \nrestricted outside of Sneaking Missions.,layout
n013a (patch),ord:3947,,,"OctoCamo and FaceCamo\nOld Snake is equipped with OctoCamo.",layout
n013a (patch),ord:3978,,,"However, even if your Camo Index is high, \nyou will still produce a shadow in light. ",layout
n013a (patch),ord:3986,,,Obtaining Dogtags (From Unconscious Enemies),layout
n013a (patch),ord:3998,,,Enemies will not produce dogtags if you kill them.,layout
n013a (patch),ord:4004,,,"Press the △ button near an enemy who is \nunconscious or asleep to do a body search.",layout
n013a (patch),ord:4010,,,"You will steal the enemy's dogtag \nif they are carrying one.",layout
n013a (patch),ord:4016,,,Obtaining Dogtags (By Holding Up Enemies),layout
n013a (patch),ord:4022,,,"Snake can hold up enemies by moving close to \nenemies from behind without being spotted and \npointing a gun at them.",layout
n013a (patch),ord:4028,,,"During a hold up, enemies will not be able to move.",layout
n013a (patch),ord:4034,,,"Press the △ button at this time to do \na body search and obtain dogtags.",layout
n013a (patch),ord:4040,,,"Note that you cannot perform hold ups with \nAuto Aim Mode.",layout
n013a (patch),ord:4046,,,Solid Eye and Baseline Map,layout
n013a (patch),ord:4052,,,"When Snake equips the Solid Eye item, \nyou will see more information on the screen.",layout
n013a (patch),ord:4058,,,"The map in the upper right of the screen will change \nto a Baseline Map when the Solid Eye is equipped.",layout
n013a (patch),ord:4064,,,"The Baseline Map shows a visual display of the \n""feel"" given off by nearby elements and is effective \nfor identifying enemy positions.",layout
n013a (patch),ord:4070,,,You can switch view modes with the Solid Eye.,layout
n013a (patch),ord:4092,,,Threat Ring,layout
n013a (patch),ord:4098,,,"When Snake crouches or lies down \n(by using the × button), \nthe Threat Ring will be displayed around him.",layout
n013a (patch),ord:4104,,,"The Threat Ring shows the presence of threats and \nwill help you identify enemy positions.",layout
n013a (patch),ord:4110,,,Mk.II: Special Features,layout
n013a (patch),ord:4116,,,"If many players join a Sneaking Mission match, \none player becomes Mk.II and can support Snake.",layout
n013a (patch),ord:4122,,,"Press the × button to turn the Mk.II's stealth function\non and avoid detection by enemies.",layout
n013a (patch),ord:4128,,,"When the manipulator is equipped, press the \nL1 button to ready it, and the R1 button to \nrelease an electric shock attack.",layout
n013a (patch),ord:4134,,,"When the Display Magazine is equipped, press the \nL1 button to turn it on and display a sexy centerfold,\nwhich will incapacitate your enemies.",layout
n013a (patch),ord:4140,,,Press the △ button next to a targetable object to \nperform actions such as knock on walls \nand disarm traps.,layout
n013a (patch),ord:4146,,,Go with Snake on a Sneaking Mission \nand give him support.,layout
n013a (patch),ord:4152,,,Meryl: Special Features,layout
n013a (patch),ord:4158,,,Meryl is a fearsome leader.,layout
n013a (patch),ord:4164,,,"The positions of enemies she shoots and \nenemies targeting her are visually shared with \nother team members through the SOP system.",layout
n013a (patch),ord:4170,,,"Meryl will raise the spirits of \nteammates nearby to help them recover Psyche.",layout
n013a (patch),ord:4176,,,"She can also help unconscious teammates \nget up faster.",layout
n013a (patch),ord:4188,,,Johnny (Akiba): Special Features,layout
n013a (patch),ord:4194,,,Johnny is an expert at disarming traps.,layout
n013a (patch),ord:4200,,,"All traps in the stage \nwill be displayed on his screen.",layout
n013a (patch),ord:4206,,,"Press the △ button to disarm \nsurrounding traps and turn them into items.",layout
n013a (patch),ord:4212,,,"Johnny is not equipped with nanomachines and \ndoes not have access to the SOP system.",layout
n013a (patch),ord:4218,,,Liquid Ocelot: Special Features,layout
n013a (patch),ord:4224,,,"Compared to other characters, \nLiquid Ocelot has a wider range of CQC.",layout
n013a (patch),ord:4230,,,Use the Stun Knife to shock and knock out \nenemies that you have captured with CQC.,layout
n013a (patch),ord:4236,,,"When pressing the R1 button continuously to punch,\nthe third hit will result in greater damage.",layout
n013a (patch),ord:4242,,,"If you use the R2 button to deliver the third \nhit of a combo, it will result in a headbutt.",layout
n013a (patch),ord:4248,,,"You can use the G.O.P. and THOR.45-70, \nweapons exclusive to Liquid Ocelot.",layout
n013a (patch),ord:4254,,,"When a round ends under certain circumstances, \nyou can erase the outcome of that round. \nHowever, this ability can only be used once. ",layout
n013a (patch),ord:4260,,,Mei Ling: Special Features,layout
n013a (patch),ord:4266,,,"Since she is not a combatant, \nMei Ling cannot select certain lethal weapons \nfrom the weapons menu.",layout
n013a (patch),ord:4272,,,She is also unable to use CQC.,layout
n013a (patch),ord:4278,,,"You can use the MISSOURI and Soliton Sonar, \nweapons exclusive to the expert support member \nMei Ling.",layout
n013a (patch),ord:4284,,,"You can't use CQC, but you can use SCANNING on \nenemies who are unconscious or asleep by \ncrouching near them and pressing the △ button\nwhen you have Scanning Plug equipped.",layout
n013a (patch),ord:4290,,,Mei Ling can entrance opponents \nby striking a pose with the △ button.,layout
n013a (patch),ord:4296,,,Raiden Features,layout
n013a (patch),ord:4302,,,Raiden is endowed with superior physical abilities.,layout
n013a (patch),ord:4308,,,He moves extremely quickly and can jump up to \nhigh places where ordinary soldiers would need a \nboost by pressing the △ button.,layout
n013a (patch),ord:4314,,,He can also fall from any height and \nland without taking damage.,layout
n013a (patch),ord:4320,,,Special Weapons: \nRaiden can use the High Frequency Blade and \nThrowing Knives.,layout
n013a (patch),ord:4326,,,Equipping the High Frequency Blade enables him to\ndeflect attacks from the front.,layout
n013a (patch),ord:4332,,,All traps in the stage will be displayed on \nhis visor display when visor is closed.,layout
n013a (patch),ord:4338,,,Raiden has no nanomachines in his body and \ncannot perform an SOP Link.,layout
n013a (patch),ord:4344,,,VAMP Features,layout
n013a (patch),ord:4350,,,VAMP is endowed with superior physical abilities.,layout
n013a (patch),ord:4356,,,Special Weapons: \nVAMP can use the Combat Knife and \nThrowing Knives.,layout
n013a (patch),ord:4634,,,Attacking,layout
n013a (patch),ord:4640,,,Acknowledgements,layout
n013a (patch),ord:4646,,,Defensive,layout
n013a (patch),ord:4657,,,Commands,layout
n013a (patch),ord:4663,,,Praising,layout
n013a (patch),ord:4669,,,Others,layout
n013a (patch),ord:4675,,,Upset,layout
n013a (patch),ord:4681,,,Go! Go! Go!,layout
n013a (patch),ord:4699,,,Go...! Go! Go! Go!,layout
n013a (patch),ord:4706,,,The enemy's here!,layout
n013a (patch),ord:4712,,,Enemy sighted!,layout
n013a (patch),ord:4718,,,It's the enemy!,layout
n013a (patch),ord:4724,,,We've got company!,layout
n013a (patch),ord:4748,,,Enemy's coming at us!,layout
n013a (patch),ord:4776,,,"Ugh, the enemy!",layout
n013a (patch),ord:4783,,,Cover!,layout
n013a (patch),ord:4797,,,Gimme some backup!,layout
n013a (patch),ord:4822,,,Back me up!,layout
n013a (patch),ord:4832,,,Donnez-moi des renforts !,layout
n013a (patch),ord:4839,,,"Back me up, OK?",layout
n013a (patch),ord:4861,,,"No, wait!",layout
n013a (patch),ord:4867,,,Wait! Stop!,layout
n013a (patch),ord:4876,,,"Uh, hold on, please!",layout
n013a (patch),ord:4884,,,Hold it right there!,layout
n013a (patch),ord:4897,,,Roger that.,layout
n013a (patch),ord:4903,,,Got it.,layout
n013a (patch),ord:4909,,,You can count on me.,layout
n013a (patch),ord:4915,,,You got it.,layout
n013a (patch),ord:4923,,,No problem!,layout
n013a (patch),ord:4945,,,OK.,layout
n013a (patch),ord:4962,,,Follow me!,layout
n013a (patch),ord:4968,,,This way!,layout
n013a (patch),ord:4990,,,Keep up!,layout
n013a (patch),ord:4996,,,"You're coming, right?",layout
n013a (patch),ord:5002,,,Come on already!,layout
n013a (patch),ord:5008,,,You coming or what?,layout
n013a (patch),ord:5025,,,Come with me.,layout
n013a (patch),ord:5042,,,Uh uh.,layout
n013a (patch),ord:5048,,,"Sorry, but no.",layout
n013a (patch),ord:5054,,,No can do!,layout
n013a (patch),ord:5060,,,Not gonna happen.,layout
n013a (patch),ord:5071,,,I don't think so.,layout
n013a (patch),ord:5077,,,I dunno...,layout
n013a (patch),ord:5083,,,Not a chance.,layout
n013a (patch),ord:5089,,,"Yeah, right.",layout
n013a (patch),ord:5113,,,I refuse.,layout
n013a (patch),ord:5124,,,I don't think so...,layout
n013a (patch),ord:5133,,,"Ugh, no way!",layout
n013a (patch),ord:5142,,,All clear.,layout
n013a (patch),ord:5157,,,It looks safe.,layout
n013a (patch),ord:5168,,,"We're all clear, right?",layout
n013a (patch),ord:5174,,,Looks clear to me.,layout
n013a (patch),ord:5180,,,Coast is clear!,layout
n013a (patch),ord:5225,,,I'll cover you.,layout
n013a (patch),ord:5253,,,Huh? Oh right... Cover you!,layout
n013a (patch),ord:5290,,,"Don't worry, I'll cover you!",layout
n013a (patch),ord:5297,,,Defend the target!,layout
n013a (patch),ord:5303,,,Guard the target!,layout
n013a (patch),ord:5322,,,Guard the damn target!,layout
n013a (patch),ord:5349,,,P-protégez la cible !,layout
n013a (patch),ord:5358,,,Stay together!,layout
n013a (patch),ord:5369,,,Everyone stick together!,layout
n013a (patch),ord:5375,,,"Stay together, people!",layout
n013a (patch),ord:5385,,,We've gotta stick together!,layout
n013a (patch),ord:5395,,,"Stick together, kiddies.",layout
n013a (patch),ord:5401,,,"Form up, we're moving!",layout
n013a (patch),ord:5408,,,Stick together and move out!,layout
n013a (patch),ord:5422,,,"Keep together. Now, move it!",layout
n013a (patch),ord:5428,,,Stay together! Let's go!,layout
n013a (patch),ord:5434,,,Stay together. Let's go!,layout
n013a (patch),ord:5440,,,Come along!,layout
n013a (patch),ord:5446,,,Everybody stay close now!,layout
n013a (patch),ord:5456,,,Fall back!,layout
n013a (patch),ord:5473,,,Time to go!,layout
n013a (patch),ord:5492,,,Everybody back!,layout
n013a (patch),ord:5527,,,Let's retreat!,layout
n013a (patch),ord:5533,,,Take cover!,layout
n013a (patch),ord:5544,,,Get your ass to some cover!,layout
n013a (patch),ord:5550,,,"Take cover, folks!",layout
n013a (patch),ord:5561,,,Everyone take cover!,layout
n013a (patch),ord:5567,,,Sorry.,layout
n013a (patch),ord:5573,,,My fault!,layout
n013a (patch),ord:5579,,,Sorry about that.,layout
n013a (patch),ord:5585,,,I blew it!,layout
n013a (patch),ord:5593,,,My bad.,layout
n013a (patch),ord:5604,,,"Oh, I'm really sorry!",layout
n013a (patch),ord:5610,,,Whoops.,layout
n013a (patch),ord:5640,,,"Look, I'm sorry!",layout
n013a (patch),ord:5655,,,Awesome!,layout
n013a (patch),ord:5661,,,Nice!,layout
n013a (patch),ord:5683,,,That was awesome!,layout
n013a (patch),ord:5689,,,Whoa... Amazing!,layout
n013a (patch),ord:5708,,,That was great!,layout
n013a (patch),ord:5714,,,You did great!,layout
n013a (patch),ord:5730,,,Lookin' good!,layout
n013a (patch),ord:5739,,,Pretty darn good.,layout
n013a (patch),ord:5745,,,Perfect!,layout
n013a (patch),ord:5756,,,Don't die on me.,layout
n013a (patch),ord:5762,,,Hang in there!,layout
n013a (patch),ord:5768,,,Good luck!,layout
n013a (patch),ord:5774,,,Bonne chance.,layout
n013a (patch),ord:5808,,,Do your best!,layout
n013a (patch),ord:5820,,,Make us proud!,layout
n013a (patch),ord:5831,,,Do a good job!,layout
n013a (patch),ord:5837,,,I know you can do it!,layout
n013a (patch),ord:5845,,,I'm counting on you.,layout
n013a (patch),ord:5851,,,It's up to you!,layout
n013a (patch),ord:5857,,,C'mon!,layout
n013a (patch),ord:5873,,,C'mon! For me.,layout
n013a (patch),ord:5884,,,"Well, don't just stand there!",layout
n013a (patch),ord:5890,,,"You're up, slugger.",layout
n013a (patch),ord:5896,,,Come on!,layout
n013a (patch),ord:5904,,,It's up to you now!,layout
n013a (patch),ord:5915,,,It's all you!,layout
n013a (patch),ord:5921,,,Ç-ça dépend de toi.,layout
n013a (patch),ord:5956,,,Enemy attack! Position unconfirmed!,layout
n013a (patch),ord:5962,,,Enemy fire! Where the hell's it comin' from?!,layout
n013a (patch),ord:5968,,,I'm being attacked! I can't see the enemy!,layout
n013a (patch),ord:5999,,,The enemy is attacking! Position unknown!,layout
n013a (patch),ord:6015,,,Enemy is attacking! Location unknown!,layout
n013a (patch),ord:6076,,,I know! Go around!,layout
n013a (patch),ord:6111,,,Somebody! Anybody!,layout
n013a (patch),ord:6122,,,Need somebody over here!,layout
n013a (patch),ord:6128,,,I need assistance!,layout
n013a (patch),ord:6135,,,Somebody help!,layout
n013a (patch),ord:6146,,,"Help! Somebody, help!",layout
n013a (patch),ord:6152,,,Kommt mal einer her!,layout
n013a (patch),ord:6160,,,Come here!,layout
n013a (patch),ord:6166,,,Grenade!,layout
n013a (patch),ord:6231,,,Engaging the enemy!,layout
n013a (patch),ord:6252,,,Kampfhandlungen mit dem Feind!,layout
n013a (patch),ord:6259,,,I'm engaging the enemy! Yaaaah!,layout
n013a (patch),ord:6313,,,Reinforcements requested!,layout
n013a (patch),ord:6322,,,I need reinforcements ASAP!,layout
n013a (patch),ord:6328,,,I need reinforcements! Hurry!,layout
n013a (patch),ord:6334,,,Some reinforcements would be nice!,layout
n013a (patch),ord:6340,,,Anybody wanna give me a hand?,layout
n013a (patch),ord:6357,,,Where are my reinforcements?,layout
n013a (patch),ord:6374,,,Enemy eliminated!,layout
n013a (patch),ord:6380,,,Enemy annihilated!,layout
n013a (patch),ord:6406,,,Enemy defeated. ,layout
n013a (patch),ord:6423,,,Enemy neutralized!,layout
n013a (patch),ord:6445,,,"Enemy, eliminated!",layout
n013a (patch),ord:6454,,,OK !,layout
n013a (patch),ord:6463,,,O-OK !,layout
n013a (patch),ord:6474,,,What's our leader's position?,layout
n013a (patch),ord:6480,,,Gimme our leader's position.,layout
n013a (patch),ord:6491,,,Where's the chief?,layout
n013a (patch),ord:6508,,,Wh-Where's our leader?,layout
n013a (patch),ord:6514,,,I need to know where the leader is.,layout
n013a (patch),ord:6520,,,"Here, leader, leader!",layout
n013a (patch),ord:6526,,,Give me the leader's position!,layout
n013a (patch),ord:6532,,,Tell me where the leader is.,layout
n013a (patch),ord:6538,,,Send me the leader's location!,layout
n013a (patch),ord:6554,,,Where'd our leader go?,layout
n013a (patch),ord:6560,,,Where's our leader...?,layout
n013a (patch),ord:6569,,,Where's our leader now?,layout
n013a (patch),ord:6575,,,Good soldiers make graves.,layout
n013a (patch),ord:6581,,,It could have been me...,layout
n013a (patch),ord:6587,,,You never know when it's gonna be your turn.,layout
n013a (patch),ord:6593,,,I wonder who's next...,layout
n013a (patch),ord:6599,,,"No time for tears. We're all as good as dead, anyway.",layout
n013a (patch),ord:6605,,,Never forget the fallen...,layout
n013a (patch),ord:6611,,,I'm OK. I'm not gonna die today. I'm OK!,layout
n013a (patch),ord:6617,,,"Wrong place, wrong time.",layout
n013a (patch),ord:6623,,,Gonna miss that guy...,layout
n013a (patch),ord:6629,,,The good do die young...,layout
n013a (patch),ord:6635,,,I can't believe you're gone!,layout
n013a (patch),ord:6641,,,You fool! Why the big rush to die?!,layout
n013a (patch),ord:6647,,,"One of us is lost, but we fight on.",layout
n013a (patch),ord:6653,,,Look what your recklessness has done!,layout
n013a (patch),ord:6659,,,I'll see you in hell...,layout
n013a (patch),ord:6670,,,You brought this on yourself.,layout
n013a (patch),ord:6676,,,You're in a better place now...,layout
n013a (patch),ord:6682,,,See what happens when you get reckless?,layout
n013a (patch),ord:6688,,,There's no stopping people like that!,layout
n013a (patch),ord:6700,,,Anyone could have seen this coming.,layout
n013a (patch),ord:6706,,,Until we meet again.,layout
n013a (patch),ord:6712,,,Reckless moron...,layout
n013a (patch),ord:6718,,,That's what being reckless gets you...,layout
n013a (patch),ord:6724,,,Honestly... What did you expect to happen?,layout
n013a (patch),ord:6730,,,Saw that one coming...,layout
n013a (patch),ord:6740,,,Why didn't anybody stop you?,layout
n013a (patch),ord:6746,,,Why? Why would you do such a thing?,layout
n013a (patch),ord:6752,,,It's just not fair...,layout
n013a (patch),ord:6758,,,You brought this on yourself...,layout
n013a (patch),ord:6764,,,You idiot... Why'd you have to be so reckless...?!,layout
n013a (patch),ord:6770,,,You shouldn't have been so reckless...,layout
n013a (patch),ord:6776,,,I won't cry for you. Why should I...?,layout
n013a (patch),ord:6782,,,Rest in peace...,layout
n013a (patch),ord:6799,,,I heard something.,layout
n013a (patch),ord:6805,,,I heard something...,layout
n013a (patch),ord:6811,,,Where'd that sound come from?,layout
n013a (patch),ord:6817,,,Thought I heard something...,layout
n013a (patch),ord:6823,,,Someone there?,layout
n013a (patch),ord:6829,,,What's that sound?,layout
n013a (patch),ord:6835,,,Hm? You hear something?,layout
n013a (patch),ord:6848,,,Hm? Did you hear that?,layout
n013a (patch),ord:6855,,,What was that?,layout
n013a (patch),ord:6861,,,What was that noise?,layout
n013a (patch),ord:6872,,,What was that? I heard something!,layout
n013a (patch),ord:6878,,,Don't see anybody.,layout
n013a (patch),ord:6884,,,Nobody here.,layout
n013a (patch),ord:6900,,,Doesn't look like anyone's here...,layout
n013a (patch),ord:6937,,,Not a soul to be seen.,layout
n013a (patch),ord:6943,,,Not a soul around.,layout
n013a (patch),ord:6954,,,Huh? I must be imagining things...,layout
n013a (patch),ord:6993,,,Look! Enemy! Enemy!,layout
n013a (patch),ord:6999,,,Score!,layout
n013a (patch),ord:7036,,,Tooor ...!,layout
n013a (patch),ord:7045,,,Pass! Pass!,layout
n013a (patch),ord:7051,,,Pass the ball!,layout
n013a (patch),ord:7057,,,Pass already!,layout
n013a (patch),ord:7063,,,Pass it!,layout
n013a (patch),ord:7069,,,Pass it over here!,layout
n013a (patch),ord:7075,,,Pass me the damn ball!,layout
n013a (patch),ord:7081,,,Over here.,layout
n013a (patch),ord:7091,,,"C'mon, pass it!",layout
n013a (patch),ord:7106,,,Pass it this way!,layout
n013a (patch),ord:7119,,,"Ooh! Pass, pass!",layout
n013a (patch),ord:7125,,,Shoot!,layout
n013a (patch),ord:7131,,,Now's your chance!,layout
n013a (patch),ord:7137,,,Go for it! Shoot!,layout
n013a (patch),ord:7144,,,Take the shot!,layout
n013a (patch),ord:7150,,,"C'mon, shoot!",layout
n013a (patch),ord:7156,,,"Tire, tire !",layout
n013a (patch),ord:7186,,,Yes! Shoot it!,layout
n013a (patch),ord:7192,,,Run!,layout
n013a (patch),ord:7216,,,Run! Run! Run!,layout
n013a (patch),ord:7222,,,Run like hell!,layout
n013a (patch),ord:7254,,,"Run, everyone!",layout
n013a (patch),ord:7260,,,One! Two! Three! Go!,layout
n013a (patch),ord:7266,,,One! Two! Three! Start!,layout
n013a (patch),ord:7274,,,One! Two! Three! Go! Go! Go!,layout
n013a (patch),ord:7296,,,"3, 2, 1, parteeeez !",layout
n013a (patch),ord:7305,,,Game on!,layout
n013a (patch),ord:7374,,,Game over.,layout
n013a (patch),ord:7405,,,¡Se ha acabado la partida!,layout
n013a (patch),ord:7412,,,Game's all done!,layout
n013a (patch),ord:7419,,,Hey.,layout
n013a (patch),ord:7449,,,Sup!,layout
n013a (patch),ord:7455,,,How's it going?,layout
n013a (patch),ord:7466,,,Hello!,layout
n013a (patch),ord:7472,,,Greetings.,layout
n013a (patch),ord:7480,,,All right! Let's get it on!,layout
n013a (patch),ord:7490,,,Just don't get in my way!,layout
n013a (patch),ord:7510,,,Gotta go!,layout
n013a (patch),ord:7516,,,Adios!,layout
n013a (patch),ord:7524,,,Goodbye and good luck.,layout
n013a (patch),ord:7540,,,Buh-bye!,layout
n013a (patch),ord:7548,,,"Bye, now!",layout
n013a (patch),ord:7554,,,Seeya!,layout
n013a (patch),ord:7569,,,What? You're leaving?!,layout
n013a (patch),ord:7575,,,"Thanks, see you next time!",layout
n013a (patch),ord:7581,,,See you later!,layout
n013a (patch),ord:7587,,,Seeya around.,layout
n013a (patch),ord:7598,,,See ya around sometime.,layout
n013a (patch),ord:7609,,,See ya when I see ya.,layout
n013a (patch),ord:7616,,,Until next time.,layout
n013a (patch),ord:7622,,,Keep in touch!,layout
n013a (patch),ord:7649,,,See you next time.,layout
n013a (patch),ord:7655,,,"We'll meet again, won't we?",layout
n013a (patch),ord:7666,,,My stomach...,layout
n013a (patch),ord:7672,,,Nature calls...,layout
n013a (patch),ord:7678,,,Bathroom break...,layout
n013a (patch),ord:7684,,,Gimme a sec...,layout
n013a (patch),ord:7690,,,"Excuse me, but I gotta...",layout
n013a (patch),ord:7696,,,"Aw, hell! Think I got the runs again...",layout
n013a (patch),ord:7702,,,I think I'm just gonna head to the...,layout
n013a (patch),ord:7708,,,"Oh, my stomach!",layout
n013a (patch),ord:7714,,,Urgle... my stomach...,layout
n013a (patch),ord:7724,,,Oops! I'll be right back.,layout
n013a (patch),ord:7740,,,I have to go to the bathroom...,layout
n013a (patch),ord:7746,,,My gut...,layout
n013a (patch),ord:7752,,,My stomach... It's killing me.,layout
n013a (patch),ord:7763,,,Ooh... I... I'll be right back...,layout
n013a (patch),ord:7769,,,That's gotta be a record.,layout
n013a (patch),ord:7775,,,Now that's a lot of weight...,layout
n013a (patch),ord:7781,,,That's a new record!,layout
n013a (patch),ord:7787,,,Could be a new record...,layout
n013a (patch),ord:7793,,,"Yeah, that's a new record!",layout
n013a (patch),ord:7799,,,A new record.,layout
n013a (patch),ord:7805,,,That was a new record!,layout
n013a (patch),ord:7811,,,That must be a new record!,layout
n013a (patch),ord:7817,,,"Ahh... Whoa, new record...",layout
n013a (patch),ord:7823,,,That must have been a new record.,layout
n013a (patch),ord:7829,,,That was like some kind of record or something.,layout
n013a (patch),ord:7835,,,Woo! It's a new record!,layout
n013a (patch),ord:7841,,,Just might be a new record...,layout
n013a (patch),ord:7847,,,I've just made a new record.,layout
n013a (patch),ord:7858,,,That was a new record.,layout
n013a (patch),ord:7869,,,"Whew... Oh, hee hee hee...",layout
n013a (patch),ord:7875,,,I'm back.,layout
n013a (patch),ord:7884,,,I'm back!,layout
n013a (patch),ord:7892,,,"Hey, I'm back now.",layout
n013a (patch),ord:7910,,,Miss me?,layout
n013a (patch),ord:7917,,,Me revoilà !!,layout
n013a (patch),ord:7925,,,"Yo, I'm back.",layout
n013a (patch),ord:7939,,,"I'm back, everybody!",layout
n013a (patch),ord:7945,,,Welcome back.,layout
n013a (patch),ord:7951,,,Good to have you back.,layout
n013a (patch),ord:7957,,,There you are!,layout
n013a (patch),ord:7986,,,"Couldn't leave us, huh?",layout
n013a (patch),ord:7994,,,Welcome back!,layout
n013a (patch),ord:8005,,,"Hey, welcome back.",layout
n013a (patch),ord:8013,,,"What, you're back?",layout
n013a (patch),ord:8019,,,"Oh good, you're back!",layout
n013a (patch),ord:8025,,,"Sorry, gotta go.",layout
n013a (patch),ord:8031,,,Got something else to do. Sorry!,layout
n013a (patch),ord:8037,,,"Gotta split. I know, I know...",layout
n013a (patch),ord:8043,,,Gotta go. Good luck people!,layout
n013a (patch),ord:8049,,,I'm afraid I can't stay.,layout
n013a (patch),ord:8055,,,"Sorry guys, I'm outta here.",layout
n013a (patch),ord:8061,,,Gotta dash. Sorry guys!,layout
n013a (patch),ord:8067,,,"Sorry, I gotta get out of here.",layout
n013a (patch),ord:8089,,,"Sorry, you're on your own!",layout
n013a (patch),ord:8095,,,Gotta split. Good luck to ya!,layout
n013a (patch),ord:8101,,,I'm afraid I'm going to have to pull out.,layout
n013a (patch),ord:8107,,,"Sorry, but I gotta go.",layout
n013a (patch),ord:8118,,,Take care of things while I'm gone - or else!,layout
n013a (patch),ord:8124,,,"Sorry, you guys go on without me!",layout
